cty code,cty,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
30005,NY: Bronx County,1.51,0.94,0,26.58,0,0,1.43,0,0,0,15.39,2.63,1.47,24.67,4.6,0,0,0.27,0,0,0,0,0,2.54,0,7.19,0,5.51,0,0
30007,NY: Broome County,2.15,0.88,0,14.97,1.23,0,0,0,0,0,9.68,1.02,0.49,6.7,5.73,0.01,2.02,6.71,0.32,0,0,0,0.01,5.63,1.15,6.84,0,4.97,0,2.05
30009,NY: Cattaraugus County,0,0.6,0,18.89,1.27,0,9.26,0,0,0,11.13,0,0.83,1.42,1.17,0,7.48,6.97,1.99,0.01,0,0,1.28,5.94,6.55,8.39,0,7.42,0,2.4
30011,NY: Cayuga County,1.57,0.5,0,11.95,0.6,0,0,0.01,0,0,7.77,0.53,0.42,6.03,16,0,3.12,7.89,0.42,0.13,0,0,0.52,4.41,0.92,7.86,0,6.2,0,1.07
30013,NY: Chautauqua County,0.01,0.14,0,23.46,0.88,0,10.13,0,0,0,12.45,0,0.79,2.07,1.56,0,7.85,7.31,1.9,0,0,0,3.25,6.85,8.15,7.51,0,7.91,0,1.7
30015,NY: Chemung County,0.85,0.34,0,15.32,0.46,0,0.66,0,0,0,9.86,0.02,0.94,2.92,2.86,0,4.3,4.1,0.43,0,0,0,0,4.42,2.43,5.52,0,4.08,0,1.84
30017,NY: Chenango County,2.36,1.22,0,15.41,1.79,0,0,0,0,0,8.2,1.11,0.3,8.55,10.49,0,1.17,8.24,0.94,0,0,0,0,5.81,0.61,7.63,0,5.93,0,2.67
30019,NY: Clinton County,4.54,0.42,0.52,11.59,3.2,0.15,0.01,0.44,0,0,0.75,0,0,3.23,12.61,0.29,0.05,2.35,0.82,0.05,0,0,0.31,5.09,0,9.61,0.03,0.37,0,1.97
30021,NY: Columbia County,1.69,2.44,0.22,15.61,2.59,0,0,0,0,0,8.14,0.4,0.04,19.04,23.14,0.21,0,1.29,0.04,0,0,0,0,3.4,0,5.84,0.01,4.64,0,0.52
30023,NY: Cortland County,2.53,0.81,0,13.32,1.5,0,0,0.05,0,0,7.88,1,0.36,7.09,11.5,0,2.08,8.88,0.69,0,0,0,0.15,6.02,0.99,7.74,0,6.29,0,2.36
30025,NY: Delaware County,1.18,2.36,0,19.5,2.15,0,0,0,0,0,11.17,0.68,0.32,13.78,13.69,0.02,0.69,5.85,0.59,0,0,0,0,4.56,0.37,6.59,0,4.34,0,2.46
30027,NY: Dutchess County,1.37,2.45,0,18.69,1.11,0.08,0,0,0,0,10.38,0.76,0.59,20.72,15.09,0,0,0.74,0,0,0,0,0,3.19,0,6.54,0,4.48,0,0.16
30029,NY: Erie County,0.06,0.25,0,21.62,1.15,0,1.73,0,0,0,12.23,0,0.85,1.91,1.74,0,7.66,6.93,1.76,0,0,0,2.09,6.84,4.06,10.95,0,7.64,0,1.32
30031,NY: Essex County,4.45,2.19,0.25,18.34,3.57,0.41,0.02,0.2,0,0,2.51,0,0,12.43,18.83,0.1,0.07,3.25,0.91,0.29,0,0,0.13,5.08,0,10.59,0.43,2.01,0,2.84
30033,NY: Franklin County,3.18,0.69,1.28,10,2.5,0.12,0,0.77,0,0,0.8,0,0,6.08,15.19,0.72,0.01,5.94,1.61,0.36,0,0,0.88,10.03,0,6.85,0.2,0.68,0,2.95
30035,NY: Fulton County,4.31,3.57,0,23.91,2.89,1.26,0,0,0,0,5.03,0.17,1.41,23.63,12.79,0,0,5.07,0.76,2.38,0,0,0,2.78,0,9.34,0.07,6.51,0,1.98
30037,NY: Genesee County,0.06,0.09,0,21.36,0.99,0,0.02,0,0,0,13.35,0,1.1,1.69,2.29,0,7.17,3.63,2.54,0,0,0,0.71,5.37,2.89,11.23,0,7.36,0.02,1.58
30039,NY: Greene County,0.64,2.98,0,27.51,0.95,0.9,0,0,0,0,11.5,0,0.36,23.53,18.33,0,0,1.1,0.43,0,0,0,0,2.65,0.11,8.51,0,3.25,0,1.67
30041,NY: Hamilton County,3.56,2.77,0.01,18.67,2.95,0.69,0,0.22,0,0,3.84,0,0.27,17.95,17.53,0,0,6.82,2.05,1.53,0,0,0.01,6.5,0,8.94,0.24,4.32,0,3.95
30043,NY: Herkimer County,2.51,1.96,0.23,14.29,2.5,0.05,0,0.15,0,0,2.98,0.26,0.23,15.26,11.35,0,0.02,7.98,1.62,3.41,0,0,0.05,7.12,0,6.98,0.21,4.93,0,2.97
30045,NY: Jefferson County,1.06,0.4,0,7.64,0.32,0,0,0.05,0,0,1.97,0.16,0,7.56,10.53,0,0.33,9.02,1.55,2.27,0,0,0.47,8.93,0,8.4,0.14,4.24,0,0.98
30047,NY: Kings County,1.27,0.62,0,27.67,0,0,2.48,0,0,0,16.95,3.34,1.81,21.7,3.43,0,0,0.37,0,0,0,0,0,2.44,0.78,6.83,0,5.91,0.19,0
30049,NY: Lewis County,2.45,1.09,0,10.41,1.36,0.04,0,0.22,0,0,2.46,0.39,0.05,10.5,11.23,0,0.08,9.73,2.94,2.75,0,0,0.18,8.83,0,8.04,0.02,4.08,0,3.11
30051,NY: Livingston County,0.02,0.35,0,19.49,0.74,0,0.19,0,0,0,12.16,0,1.06,2,2.83,0,6.63,2.91,1.49,0,0,0,0.4,4.16,3.31,8.65,0,7.27,0.21,1.98
30053,NY: Madison County,1.58,1,0,12.4,1.27,0.28,0,0.21,0,0,7.26,1.03,0,9.83,21.96,0,1.05,8.21,1.74,0.18,0,0,0.06,6.29,0.03,7.73,0,5.43,0,2.64
30055,NY: Monroe County,0.02,0,0,19.35,0.52,0,0,0,0,0,12.32,0,1.2,1.89,3.18,0,6.56,2.21,1.42,0,0,0,0.33,3.8,2.05,9.54,0,7.03,0.25,1.29
30057,NY: Montgomery County,1.88,2.74,0,20.69,1.49,0.78,0,0,0,0,7.33,0.07,0.38,21.4,18.34,0,0,3.92,0.62,0.6,0,0,0,3.1,0,8.34,0,4.17,0,1.64
30059,NY: Nassau County,2.21,0.89,0,25.8,0,0,1.04,0,0,0,15.2,3.01,1.12,30.9,5.39,0,0,0.5,0,0,0,0,0,2.77,0,6.95,0,5.61,0.4,0
30061,NY: New York County,1.23,0.78,0,27.98,0,0,2.05,0,0,0,16.33,2.92,1.71,22.05,3.76,0,0,0,0,0,0,0,0,2.38,0,7.17,0,5.61,0,0
30063,NY: Niagara County,0,0,0,23.12,1.01,0,0.08,0,0,0,12.48,0,1.13,1.66,1.32,0,7.82,5.06,1.05,0.01,0,0,1.01,6.21,2.41,12.65,0.01,6.72,0,0.92
30065,NY: Oneida County,2.79,1.29,0.07,12.44,2.02,0.05,0,0.02,0,0,3.06,0.67,0.29,12.96,10.15,0,0.24,8.33,1.23,4.34,0,0,0.02,6.62,0,7.71,0.03,6.31,0,2.32
30067,NY: Onondaga County,1.53,0.65,0,11.45,0.61,0.12,0,0.12,0,0,7.45,0.81,0.12,7.43,20.15,0,1.97,7.83,0.89,0.41,0,0,0.43,5.3,0.33,8.22,0,5.71,0,1.29
30069,NY: Ontario County,0.67,0.14,0,17.21,0.38,0,0,0,0,0,10.97,0,1.1,2.75,5.23,0,5.78,2.81,1.04,0,0,0,0.31,3.61,2.7,7.23,0,7.48,0.09,1.37
30071,NY: Orange County,0.53,2.06,0,26.69,0.63,0,0.44,0,0,0,13.12,1.05,1.17,19.76,6.05,0,0,0.17,0,0,0,0,0,2.89,0,7.61,0,3.37,0,0.14
30073,NY: Orleans County,0,0.02,0,21,0.84,0,0,0,0,0,13.12,0,1.18,1.63,1.98,0,7.3,3.17,1.87,0.04,0,0,0.52,5.09,2.12,11.79,0.03,6.92,0,1.19
30075,NY: Oswego County,2.25,0.59,0.02,9.85,0.65,0.01,0,0,0,0,3.74,0.43,0.2,9.16,12.35,0,1.19,9.07,0.65,2.77,0,0,0.35,6.88,0,8.97,0.01,6.24,0,1.09
30077,NY: Otsego County,1.36,1.99,0,17.1,2.01,0.19,0,0,0,0,8.63,0.82,0,13.43,17.65,0,0.44,6.79,1.33,0,0,0,0,4.86,0.02,7.03,0,4.64,0,3.03
30079,NY: Putnam County,1.33,2.54,0,22.45,0.41,0,0,0,0,0,11.93,0.98,1.14,22.52,10.02,0,0,0.34,0,0,0,0,0,3.25,0.03,7.12,0,4.56,0,0
30081,NY: Queens County,1.59,0.72,0,26.79,0,0,1.83,0,0,0,16.31,3.18,1.54,25.13,4.19,0,0,0.45,0,0,0,0,0,2.58,0.06,6.88,0,5.78,0.33,0
30083,NY: Rensselaer County,1.93,3.46,0.44,15.14,2.51,0,0,0,0,0,6.12,0,0,21.55,28.51,0.25,0,2.13,0.12,0,0,0,0.01,4.01,0,5.24,0,4.47,0,0.54
30085,NY: Richmond County,0.96,0.55,0,28.85,0,0,3.25,0,0,0,17.11,3.39,2.07,17.58,2.5,0,0,0.07,0,0,0,0,0,2.25,1.02,6.84,0,6.06,0.03,0
30087,NY: Rockland County,0.98,1.68,0,28.19,0.39,0,0.9,0,0,0,14.21,1.64,1.45,22.33,5.35,0,0,0,0,0,0,0,0,2.57,0,7.74,0,4.68,0,0.07
30089,NY: St. Lawrence County,1.59,0.37,0.31,8.58,1.08,0.02,0,0.38,0,0.25,1.14,0,0,6.26,10.44,0.13,0,7.3,1.7,1.19,0,0,0.69,10.05,0,6.67,0,1.6,0,1.54
30091,NY: Saratoga County,4.04,4.49,0,24.1,2.15,0.56,0,0,0,0,6.32,0,0.46,26.99,21.38,0,0,2.59,0.14,0.32,0,0,0,2.2,0,9.88,0.07,4.48,0,1.17
30093,NY: Schenectady County,1.39,2.98,0,22.38,1.11,0,0,0,0,0,8.78,0,0,24.5,23.93,0,0,2.16,0.29,0,0,0,0,2.84,0,8.52,0,3.19,0,1.4
30095,NY: Schoharie County,0.49,2.52,0,20.72,1.33,0.43,0,0,0,0,10.5,0,0,18.56,23.81,0,0,3.33,1.04,0,0,0,0,4.23,0.47,7.06,0,2.84,0,2.83
30097,NY: Schuyler County,0.99,0.42,0,15.35,0.48,0,0.01,0,0,0,10.57,0,1.06,3.35,5.32,0,4.74,3.99,0.71,0,0,0,0.06,4.33,2.37,6.32,0,5.19,0,1.82
30099,NY: Seneca County,1.35,0.14,0,13.97,0.32,0,0,0,0,0,9.2,0.02,0.86,3.99,10.05,0,4.38,4.78,0.46,0,0,0,0.4,3.53,1.59,6.95,0,6.67,0,0.91
30101,NY: Steuben County,0.4,0.49,0,17.63,0.51,0,2.05,0,0,0,10.83,0,1.03,2.45,1.98,0,5.51,3.51,1,0,0,0,0.05,3.79,3.9,6.14,0,5.38,0,2.41
30103,NY: Suffolk County,3.97,1.13,0,21.22,0.99,0,0.11,0,0,0,9.55,2.93,0.17,37.89,8.65,0,0,0.59,0,0,0,0,0,3.03,0,5.99,0,5.12,0.52,0
30105,NY: Sullivan County,0.92,2.52,0,26.3,1.39,0.03,0.36,0,0,0,11.81,0.57,1.12,17.72,6.11,0,0.31,2.41,0.05,0,0,0,0,4.32,0.46,7.65,0,3.92,0,1.16
30107,NY: Tioga County,1.64,0.46,0,14.54,0.82,0,0.16,0,0,0,9.12,0.73,0.72,4.18,3.77,0,3.23,5.83,0.27,0,0,0,0,5.28,1.64,6.24,0,4.95,0,1.85
30109,NY: Tompkins County,1.67,0.52,0,12.98,0.84,0,0,0,0,0,8.93,0.69,0.59,4.91,8.84,0,3.45,6.99,0.34,0,0,0,0.27,4.88,1.42,6.98,0,5.47,0,1.73
30111,NY: Ulster County,0.95,3.19,0,29.66,1.01,2.16,0,0,0,0,11.65,0.19,1.17,23.9,9.43,0,0.03,0.74,0.15,0.02,0,0,0,2.28,0.07,8.63,0,3.92,0,0.89
30113,NY: Warren County,4.35,3.86,0,24.26,2.85,0.51,0,0,0,0,4.92,0,0.01,23.28,25.31,0,0,3.19,0.35,0.2,0,0,0,3.35,0,11.24,0.09,3.49,0,2.14
30115,NY: Washington County,3.68,4.84,0.24,18.29,2.64,0,0,0.01,0,0,3.65,0,0,22.36,24.69,0.04,0,2.28,0.03,0,0,0,0,3.47,0,7.55,0,2.53,0,0.68
30117,NY: Wayne County,1.15,0.02,0,15.12,0.25,0,0,0,0,0,8.67,0,0.94,3.69,8.17,0,4.57,4.12,0.63,0.02,0,0,0.37,3.52,1.53,7.91,0,7.42,0,0.72
30119,NY: Westchester County,1.6,1.84,0,25.42,0.28,0,0.33,0,0,0,13.33,1.63,1.26,24.94,6.89,0,0,0.13,0,0,0,0,0,2.78,0,7.48,0,5.12,0,0
30121,NY: Wyoming County,0.22,0.57,0,21.19,1.23,0.01,1.09,0,0,0,12.85,0,1.01,1.7,2.21,0,7.09,4.67,2.93,0.01,0,0,0.82,5.72,4.33,10.24,0,7.9,0.01,2.22
30123,NY: Yates County,0.88,0.14,0,16.95,0.32,0.01,0,0,0,0,11.07,0,1.24,2.73,4.84,0,5.32,2.72,0.97,0,0,0,0.11,3.74,2.78,6.62,0,6.73,0.08,1.48
31001,NC: Alamance County,0,14.38,2.89,4.35,0,0,0,0,0,0.78,3.32,0,10.97,0,0,0,0,9.82,0,0,0,0,0.54,0,0,3.46,8.6,0,7.98,0
31003,NC: Alexander County,0,12.87,5.21,14.14,0,0,0,0,0,2.63,0.49,4.94,5.68,0,0,0,0,4.78,0,0,0,0,3.63,0,3.61,1.86,2.51,0,2.62,0
31005,NC: Alleghany County,0,8.59,5.52,35.22,0,0,0,0,0,2.81,0.56,3.26,4.3,0,0,0,0.01,2.02,0,0,0,0.01,2.27,0,4.99,1.04,0,0,3.26,0
31007,NC: Anson County,0,3.14,1.96,3.17,0,0,0,0,0,1.38,3.02,1.25,9.36,0,0,0,0,11.58,0,0,0,0,2.48,0,0.01,1.77,29.09,0,6.23,0
31009,NC: Ashe County,0,14.05,5.1,27.06,0,0,0,0,0,3.92,0.72,4.38,4.86,0.44,0.29,0,0,2.75,0,0,0,0.16,3.15,0,7,0.81,0,0,2.83,0
31011,NC: Avery County,0,20.09,5.09,29.25,0,0,0,0,0,3.42,0.82,9.31,5.37,0.32,0.4,0,0.02,3.89,0,0,0,0.63,5.18,0,8.56,1.21,0.08,0.01,3.52,0
31013,NC: Beaufort County,0,3.04,2.69,1.38,0,0,0,0,0,0,2.27,0,13.87,0.59,0,0,0,2.17,0.87,0,0,0,0,0,0,1.09,21.3,0.97,9.49,0
31015,NC: Bertie County,0,7.64,4.11,2.1,0,0,0,0,0,0,1.25,0,11.39,1.4,0,0,0,2.57,0.85,0,0,0,0,0,0,0,11.98,0.88,12.09,0.23
31017,NC: Bladen County,0,0,1.36,0.91,0,0,0,0,0,0.42,5.33,0,12.7,0,0,0,0,3.45,0.95,0,0,0,0.85,0,0,2.19,33.2,0.22,3.39,0
31019,NC: Brunswick County,0,0,0.4,0.35,0,0,0,0,0,0,6.25,0,11.19,0,0,0,0,1.86,4.19,0,0,0,0.29,0,0,2.09,26.09,0.36,0.77,0
31021,NC: Buncombe County,0,19.13,4.79,17.95,0,0,0,0,0,1.65,0.22,15.59,4.38,0.03,0.03,0,0.67,5.81,0,0,0,0.62,6.75,0,9.9,1.35,1.25,0,0.94,0
31023,NC: Burke County,0,13.95,4.66,18.04,0,0,0,0,0,1.7,0.01,7.98,6.15,0,0,0,0.04,4.28,0,0,0,0.04,4.78,0,4.24,2.12,2.78,0,1.44,0
31025,NC: Cabarrus County,0,7.58,3.52,6.48,0,0,0,0,0,1.98,1.68,2.84,7.69,0,0,0,0,10.49,0,0,0,0,2.44,0,0.25,2.2,15.62,0.13,4.96,0
31027,NC: Caldwell County,0,12.52,4.59,23.83,0,0,0,0,0,2.09,0,6.38,5.58,0,0,0,0.02,3.29,0,0,0,0.03,4.07,0,4.76,1.96,1.34,0,2.2,0
31029,NC: Camden County,0,1.82,8.5,2.5,0,0,0,0,0,0,0.92,0,5.33,7.84,0,0,0,0.72,1.97,0,0,0,0,0,0,0.16,5.31,1.7,8.22,3.2
31031,NC: Carteret County,0,0.04,1.84,0.68,0,0,0,0,0,0,3.91,0,13.11,0.5,0,0,0,1.43,1.55,0,0,0,0,0,0,1.55,25.12,1.78,4.93,0
31033,NC: Caswell County,0,11.93,2.13,6.17,0,0,0,0,0,0.6,2.14,0,10.73,0,0,0,0,7.55,0,0,0,0,0.3,0,0,3.47,3.52,0.2,6.48,0
31035,NC: Catawba County,0,11.03,5.21,10.31,0,0,0,0,0,2.24,0.46,6.03,6.38,0,0,0,0,6.35,0,0,0,0,3.96,0,2.74,2.11,6.32,0,2.12,0
31037,NC: Chatham County,0,13.29,3,2.42,0,0,0,0,0,0.88,4.63,0,12.27,0,0,0,0,10.63,0,0,0,0,0.67,0,0,2.98,16.6,0.01,9.11,0
31039,NC: Cherokee County,0,26.78,7.58,14.69,0,0,0,0,0,4.13,0.84,25.72,3.65,0,0,0,5.24,10.65,0,0,0,1.98,14.83,0,20.07,1.13,0.99,0,0.02,0
31041,NC: Chowan County,0,4.11,5.75,2.08,0,0,0,0,0,0,1.12,0,8.68,3.18,0,0,0,1.48,1.3,0,0,0,0,0,0,0,9.54,1.34,11.17,1.33
31043,NC: Clay County,0,23.43,7.23,16.32,0,0,0,0,0,3.68,0.85,27.7,3.53,0,0,0,4.46,11.96,0,0,0,1.6,13.35,0,19.36,1.25,2.24,0,0.02,0
31045,NC: Cleveland County,0,7.82,4.4,10.3,0,0,0,0,0,1.66,0.07,7.59,7.55,0,0,0,0,7.26,0,0,0,0,5.42,0,2.05,2.64,11.94,0,0.71,0
31047,NC: Columbus County,0,0,0.9,0.86,0,0,0,0,0,0,5.94,0,10.73,0,0,0,0,2.99,1.97,0,0,0,1.26,0,0,1.92,31.94,0.27,1.97,0
31049,NC: Craven County,0,1.18,1.49,0.93,0,0,0,0,0,0,2.93,0,15.79,0,0,0,0,2.4,0.72,0,0,0,0,0,0,1.6,25.89,0.81,6.73,0
31051,NC: Cumberland County,0,1.03,2.23,1.18,0,0,0,0,0,1.26,5.2,0,13.88,0,0,0,0,5.86,0.03,0,0,0,0.94,0,0,2.28,30.29,0,6.59,0
31053,NC: Currituck County,0,1.28,9.3,2.66,0,0,0,0,0,0,1.05,0,4.6,9.37,0,0,0,0.57,2,0,0,0,0,0,0,0.31,5.19,1.79,7.03,3.51
31055,NC: Dare County,0,1.73,7.23,1.65,0,0,0,0,0,0,2.66,0,5.99,6.4,0,0,0,0.59,1.02,0,0,0.2,0.26,0,0,1.02,13.62,3.11,7.13,2
31057,NC: Davidson County,0,9.77,3.8,7.83,0,0,0,0,0,1.62,2.36,1.49,7.79,0,0,0,0,8.79,0,0,0,0,1.71,0,0.03,2.8,8.21,0,6.61,0
31059,NC: Davie County,0,10.27,4.52,10.13,0,0,0,0,0,2.09,1.57,2.21,6.48,0,0,0,0,6.99,0,0,0,0,2.13,0,1.55,2.57,4.57,0,5.32,0
31061,NC: Duplin County,0,0.11,1.26,0.86,0,0,0,0,0,0.3,3.65,0,15.86,0,0,0,0,2.79,0.64,0,0,0,0,0,0,2.52,29.7,0.6,4.29,0.02
31063,NC: Durham County,0,18.79,2.48,2.12,0,0,0,0,0,0.52,3.79,0,14.26,0,0,0,0,10.02,0,0,0,0,0.15,0,0,2.73,11.4,0,11.57,0
31065,NC: Edgecombe County,0,14.22,2.09,1.74,0,0,0,0,0,0,1.68,0,15.86,0.16,0,0,0,4.37,0.3,0,0,0,0,0,0,0.74,17.41,0.09,12.47,0
31067,NC: Forsyth County,0,10.41,4.27,11.2,0,0,0,0,0,1.68,2.06,1.26,7.1,0,0,0,0,6.5,0.01,0,0,0,1.58,0,0.1,3.21,3.05,0.35,5.47,0
31069,NC: Franklin County,0,18.21,1.95,1.75,0,0,0,0,0,0.05,2.56,0,16.24,0,0,0,0,7.33,0,0,0,0,0,0,0,1.53,12.7,0.01,15.91,0
31071,NC: Gaston County,0,6.59,4.5,7.34,0,0,0,0,0,2.03,0.68,6.14,7.74,0,0,0,0,8.85,0,0,0,0,4.22,0,1.26,2.38,16.11,0,1.39,0
31073,NC: Gates County,0,4.55,6.25,2.22,0,0,0,0,0,0,0.72,0,7.29,4.15,0,0,0,1.46,1.63,0,0,0,0,0,0,0,5.28,1.52,10.42,2.38
31075,NC: Graham County,0,31.11,7.06,15.28,0,0,0,0,0,4.07,1.08,23.26,5.1,0.1,0,0,4.71,10.16,0,0,0,2.6,13,0,19.81,1.13,0.29,0,0.18,0
31077,NC: Granville County,0,16.77,1.76,2.44,0,0,0,0,0,0.28,2.53,0,14.77,0,0,0,0,8.7,0,0,0,0,0,0,0,1.97,8.56,0.11,14.38,0
31079,NC: Greene County,0,7.38,1.3,1.3,0,0,0,0,0,0,2.24,0,17.25,0.02,0,0,0,3.74,0.35,0,0,0,0,0,0,1.51,23.61,0.39,9.05,0.03
31081,NC: Guilford County,0,11.31,3.35,7.59,0,0,0,0,0,1.09,2.75,0.17,9.05,0,0,0,0,7.99,0.07,0,0,0,0.87,0,0,3.66,5.64,0.02,6.5,0
31083,NC: Halifax County,0,13.85,2.33,2.13,0,0,0,0,0,0,1.3,0,13.37,0.3,0,0,0,4.87,0.12,0,0,0,0,0,0,0.21,10.29,0.59,15.29,0
31085,NC: Harnett County,0,7.23,2.57,1.37,0,0,0,0,0,1.07,5.3,0,14.62,0,0,0,0,7.59,0,0,0,0,0.74,0,0,2.5,24.24,0,8.48,0
31087,NC: Haywood County,0.2,21.32,5.57,13.23,0,0,0,0,0,2.38,1.23,17.62,5.19,0.27,0.08,0,1.42,6.13,0,0,0,1.31,6.84,0,13.51,1.16,1.22,0,0.53,0
31089,NC: Henderson County,0,13.96,5.26,17.15,0,0,0,0,0,0.46,0.03,17.07,4.76,0,0,0,0.1,6.69,0,0,0,0.13,5.25,0,6.22,2.7,3.93,0,0.03,0
31091,NC: Hertford County,0,8.08,4.69,2.06,0,0,0,0,0,0,0.84,0,9.38,1.98,0,0,0,2.32,0.98,0,0,0,0,0,0,0,6.97,1.24,12.15,1.39
31093,NC: Hoke County,0,0.94,1.97,1.59,0,0,0,0,0,0.91,5.26,0,12.29,0,0,0,0,8.45,0,0,0,0,1.52,0,0,1.93,31.77,0,7.46,0
31095,NC: Hyde County,0,1.41,4.3,1.22,0,0,0,0,0,0,2.69,0,9.41,2.62,0,0,0,1.04,1.39,0,0,0.03,0.03,0,0,1.01,18.84,2.42,9.3,0.11
31097,NC: Iredell County,0,10.53,4.9,10.85,0,0,0,0,0,2.41,0.95,3.91,5.89,0,0,0,0,6.76,0,0,0,0,2.93,0,2.62,2.14,5.5,0,3.64,0
31099,NC: Jackson County,0,22.78,7.09,21.99,0,0,0,0,0,2.68,0.25,25.96,3.4,0,0.01,0,2.96,11.8,0,0,0,1.15,11.42,0,16.64,1.47,1.98,0,0.25,0
31101,NC: Johnston County,0,11.7,2.15,1.44,0,0,0,0,0,0.61,3.89,0,17.36,0,0,0,0,5.3,0.14,0,0,0,0.32,0,0,2.36,21.32,0.52,9.45,0
31103,NC: Jones County,0,0.14,1.11,0.83,0,0,0,0,0,0,3.05,0,16.43,0,0,0,0,2.75,0.48,0,0,0,0,0,0,1.99,27.93,0.6,5.7,0
31105,NC: Lee County,0,8.74,2.74,1.66,0,0,0,0,0,0.99,5.24,0,13.05,0,0,0,0,9.75,0,0,0,0,0.82,0,0,2.59,21.82,0.02,8.81,0
31107,NC: Lenoir County,0,2.87,1.02,1.06,0,0,0,0,0,0,2.57,0.01,17.03,0,0,0,0,3.24,0.39,0,0,0,0.02,0,0,1.88,26.55,0.49,6.97,0
31109,NC: Lincoln County,0,9.19,5.1,8.62,0,0,0,0,0,2.03,0.47,6.62,6.95,0,0,0,0,7.24,0,0,0,0,4.14,0,2.13,2.26,9.86,0.02,1.68,0
31111,NC: McDowell County,0,13.85,4.44,22.14,0,0,0,0,0,1,0.01,10.88,5.67,0,0.01,0,0.05,3.97,0,0,0,0.13,4.7,0,5.22,2.68,1.98,0,0.76,0
31113,NC: Macon County,0,21.03,7.45,18.09,0,0,0,0,0,2.52,0.56,28.17,3.92,0,0,0,3.16,11.19,0,0,0,1.36,11.64,0,16.76,1.51,2.68,0,0.04,0
31115,NC: Madison County,0,25.97,4.75,13.4,0,0,0,0,0,3.49,0.76,13.8,5.73,0.7,0.02,0,1.1,5.83,0,0,0,1.06,7.7,0,13.02,0.85,0.15,0,1.17,0
31117,NC: Martin County,0,7.67,3.14,1.98,0,0,0,0,0,0,1.62,0,13.59,0.75,0,0,0,2.99,0.68,0,0,0,0,0,0,0.48,16.77,0.62,11.45,0
31119,NC: Mecklenburg County,0,6.36,3.64,6.29,0,0,0,0,0,2.14,1.2,4.03,7.92,0,0,0,0,10.77,0,0,0,0,3.38,0,0.48,2.13,19.03,0.01,2.83,0
31121,NC: Mitchell County,0,23.98,4.79,18.4,0,0,0,0,0,3.93,1.03,10.33,5.92,0.83,0.3,0,0.03,4.3,0,0,0,0.71,5.82,0,10.22,1,0.11,0.09,2.39,0
31123,NC: Montgomery County,0,5.97,2.6,4.11,0,0,0,0,0,1.27,3.37,0.86,9.48,0,0,0,0,11.26,0.17,0,0,0,1.95,0,0,2.25,21.05,0,7.41,0
31125,NC: Moore County,0,5.41,2.44,2.41,0,0,0,0,0,1,4.63,0,11.46,0,0,0,0,10.1,0.05,0,0,0,1.31,0,0,2.26,24.38,0,8.19,0
31127,NC: Nash County,0,16.76,1.94,1.76,0,0,0,0,0,0,2.17,0,16.48,0,0,0,0,5.59,0.02,0,0,0,0,0,0,1.26,15.23,0.06,14.22,0
31129,NC: New Hanover County,0,0,0.47,0,0,0,0,0,0,0,5.82,0,13.01,0,0,0,0,1.75,3.48,0,0,0,0,0,0,2.35,28.31,0.43,1.51,0
31131,NC: Northampton County,0,11.18,3.11,2.09,0,0,0,0,0,0,0.94,0,11.04,0.89,0,0,0,3.77,0.31,0,0,0,0,0,0,0.01,7.25,1.02,14.28,0.35
31133,NC: Onslow County,0,0,1,0.13,0,0,0,0,0,0,3.87,0,15.62,0,0,0,0,2.52,0.73,0,0,0,0,0,0,2.36,29.34,0.6,3.85,0
31135,NC: Orange County,0,18,2.73,3.05,0,0,0,0,0,0.62,3.54,0.01,12.41,0,0,0,0,10.56,0,0,0,0,0.36,0,0,3.12,9.52,0,9.67,0
31137,NC: Pamlico County,0,0.87,2.12,0.91,0,0,0,0,0,0,3.09,0,14.3,0.27,0,0,0,1.72,1.11,0,0,0,0,0,0,1.37,24.54,1.34,7.15,0
31139,NC: Pasquotank County,0,2.23,7.82,2.31,0,0,0,0,0,0,1.01,0,6.11,6.44,0,0,0,0.85,1.71,0,0,0,0,0,0,0.09,6.64,1.66,9.17,2.53
31141,NC: Pender County,0,0,0.96,0.24,0,0,0,0,0,0.05,4.89,0,14.1,0,0,0,0,2.24,1.74,0,0,0,0,0,0,2.54,30.43,0.53,2.26,0
31143,NC: Perquimans County,0,3.1,6.7,2.15,0,0,0,0,0,0,1.06,0,7.43,4.56,0,0,0,1.15,1.49,0,0,0,0,0,0,0,8.17,1.51,10.4,1.81
31145,NC: Person County,0,14.51,1.73,3.88,0,0,0,0,0,0.43,2.3,0,12.7,0,0,0,0,8.54,0,0,0,0,0,0,0,2.59,5.27,0.25,9.87,0
31147,NC: Pitt County,0,7.22,1.81,1.5,0,0,0,0,0,0,1.96,0,16.12,0.12,0,0,0,3.41,0.45,0,0,0,0,0,0,1.12,21.89,0.38,9.88,0
31149,NC: Polk County,0,10.3,4.54,13.85,0,0,0,0,0,0.34,0,12.06,6.82,0,0,0,0.01,5.97,0,0,0,0,4.74,0,2.94,3.43,7.26,0,0,0
31151,NC: Randolph County,0,9.83,3.23,5.32,0,0,0,0,0,1.19,3.34,0.49,9.48,0,0,0,0,9.87,0.77,0,0,0,1.19,0,0,2.98,12.8,0,7.72,0
